NOAM_type,WOC_type,TCC_type,LCOM5_type,isStatic_type,number_private_visibility_methods,LOC_package,AMW_type,NOCS_type,FANOUT_type,NOMNAMM_package,CFNAMM_type,NOM_package,number_static_methods,AMWNAMM_type,number_standard_design_methods,WMC_type,LOC_type,number_not_final_static_methods,NOMNAMM_type,number_not_final_not_static_methods,DIT_type,RFC_type,num_not_final_not_static_attributes,number_private_visibility_attributes,ATFD_type,number_not_abstract_not_final_methods,WMCNAMM_type,number_protected_visibility_methods,NOA_type,LOCNAMM_type,number_abstract_methods,NOM_type,CBO_type,number_final_static_methods,NIM_type,is_data_class
0.0,0.75,1.0,1.0,0.0,0.01282051282051282,0.007774549817104009,0.0,0.0,0.012987012987012988,0.01981833195706028,0.004405286343612335,0.014256619144602854,0.0,0.014814814814814815,0.005102040816326529,0.0010672358591248669,0.0017378711078928314,0.0,0.005076142131979695,0.010638297872340424,0.33333333333333337,0.04508566275924256,0.007692307692307694,0.0,0.0,0.005076142131979695,0.0021344717182497333,0.0,0.0064516129032258064,0.002171395483497394,0.0,0.0025380710659898475,0.006377551020408162,0.0,0.044715447154471545,0
0.0,1.0,0.2,0.9,0.0,0.0,0.007774549817104009,0.08032128514056225,0.0,0.06493506493506494,0.01981833195706028,0.05726872246696036,0.014256619144602854,0.0,0.07407407407407407,0.015306122448979591,0.030949839914621132,0.009703113685734977,0.0,0.015228426395939085,0.031914893617021274,0.33333333333333337,0.045987376014427414,0.030769230769230767,0.03947368421052632,0.006024096385542169,0.015228426395939085,0.032017075773746004,0.0,0.045161290322580636,0.01013317892298784,0.0,0.012690355329949237,0.008928571428571428,0.0,0.042005420054200535,0
0.0,0.525,1.0,1.0,0.0,0.05128205128205128,0.007774549817104009,0.06425702811244981,0.0,0.012987012987012988,0.01981833195706028,0.026431718061674013,0.014256619144602854,0.0,0.06222222222222223,0.012755102040816323,0.02134471718249733,0.011585807385952208,0.0,0.012690355329949237,0.026595744680851064,0.33333333333333337,0.05049594229035167,0.14615384615384616,0.0,0.015060240963855422,0.012690355329949237,0.0224119530416222,0.0,0.12258064516129033,0.012015055008685582,0.0,0.01015228426395939,0.006377551020408162,0.0,0.044715447154471545,0
0.0,0.75,1.0,1.0,0.0,0.02564102564102564,0.007774549817104009,0.0,0.0,0.025974025974025976,0.01981833195706028,0.00881057268722467,0.014256619144602854,0.0,0.014814814814814815,0.007653061224489796,0.0021344717182497338,0.002461984069514844,0.0,0.0076142131979695426,0.015957446808510637,0.33333333333333337,0.045987376014427414,0.007692307692307694,0.0,0.0,0.0076142131979695426,0.0032017075773746,0.0,0.0064516129032258064,0.0028951939779965252,0.0,0.005076142131979695,0.006377551020408162,0.0,0.044715447154471545,0
0.0,0.75,0.1,0.75,0.0,0.0,0.02013620164429964,0.012048192771084341,0.0,0.03896103896103896,0.04706853839801817,0.026431718061674013,0.03665987780040733,0.0,0.023703703703703703,0.012755102040816323,0.007470651013874067,0.006661839246922519,0.0,0.012690355329949237,0.026595744680851064,0.16666666666666666,0.0387736699729486,0.0,0.0,0.012048192771084338,0.012690355329949237,0.008537886872998933,0.04878048780487805,0.0064516129032258064,0.007093225246091487,0.0,0.01015228426395939,0.006377551020408162,0.0,0.03523035230352303,0
0.0,0.75,0.714286,0.708333,0.0,0.0,0.02013620164429964,0.011474477911646587,0.0,0.025974025974025976,0.04706853839801817,0.03083700440528635,0.03665987780040733,0.002583979328165375,0.02328042962962964,0.017857142857142856,0.010672358591248666,0.00999275887038378,0.0025906735751295338,0.017766497461928932,0.03723404255319149,0.0,0.011722272317403066,0.030769230769230767,0.0,0.015060240963855422,0.02030456852791878,0.011739594450373531,0.036585365853658534,0.025806451612903226,0.010422698320787491,0.0,0.015228426395939085,0.003826530612244898,0.0,0.0013550135501355016,0
0.0,1.0,0.13333299999999998,0.8888889999999999,0.0,0.0,0.02013620164429964,0.026104417670682733,0.0,0.03896103896103896,0.04706853839801817,0.052863436123348026,0.03665987780040733,0.0,0.03407407407407408,0.02551020408163265,0.023479188900747062,0.013758146270818249,0.0,0.02538071065989848,0.05319148936170213,0.16666666666666666,0.042380522993688,0.015384615384615384,0.0,0.015060240963855422,0.02538071065989848,0.02454642475987193,0.04878048780487805,0.012903225806451613,0.014186450492182975,0.0,0.022842639593908632,0.006377551020408162,0.0,0.03116531165311653,0
0.0,1.0,0.622222,0.7,0.0,0.0,0.02013620164429964,0.014603875502008038,0.0,0.0,0.04706853839801817,0.0,0.03665987780040733,0.007751937984496123,0.02558922962962963,0.02551020408163265,0.0192102454642476,0.009703113685734977,0.007772020725388602,0.02791878172588832,0.0425531914893617,0.16666666666666666,0.009017132551848512,0.015384615384615384,0.0,0.0,0.02791878172588832,0.020277481323372468,0.0,0.012903225806451613,0.01013317892298784,0.0,0.025380710659898473,0.0,0.0,0.009485094850948507,0
0.0,0.9166665,0.952381,0.5,0.0,0.0,0.02013620164429964,0.01721170682730924,0.0,0.03896103896103896,0.04706853839801817,0.03083700440528635,0.03665987780040733,0.0,0.02751322962962963,0.017857142857142856,0.0128068303094984,0.008979000724112961,0.0,0.017766497461928932,0.03723404255319149,0.16666666666666666,0.0405770964833183,0.007692307692307694,0.0,0.0030120481927710845,0.017766497461928932,0.013874066168623269,0.024390243902439025,0.01935483870967742,0.009409380428488708,0.0,0.015228426395939085,0.006377551020408162,0.0,0.03523035230352303,0
0.011235955056179777,0.8,0.345455,0.8,0.0,0.0,0.02013620164429964,0.04016064257028112,0.3695652173913043,0.2337662337662338,0.04706853839801817,0.07929515418502202,0.03665987780040733,0.0103359173126615,0.04740740740740741,0.02551020408163265,0.03415154749199573,0.034902244750181034,0.010362694300518135,0.02538071065989848,0.0425531914893617,0.0,0.025247971145175838,0.038461538461538464,0.0,0.0,0.03045685279187817,0.03415154749199573,0.012195121951219513,0.03225806451612903,0.03459756803705848,0.0,0.025380710659898473,0.0012755102040816323,0.0,0.0013550135501355016,0
0.0,1.0,1.0,0.5,0.0,0.0,0.02013620164429964,0.01004016064257028,0.0,0.0,0.04706853839801817,0.0,0.03665987780040733,0.0,0.022222222222222227,0.005102040816326529,0.0021344717182497338,0.002317161477190441,0.0,0.005076142131979695,0.015957446808510637,0.0,0.0009017132551848512,0.015384615384615384,0.0,0.0,0.0076142131979695426,0.0032017075773746,0.0,0.012903225806451613,0.0027504342790966997,0.0,0.0025380710659898475,0.0,0.0,0.0013550135501355016,0
0.0,1.0,1.0,0.0,1.0,0.0,0.02013620164429964,0.0,0.0,0.0,0.04706853839801817,0.0,0.03665987780040733,0.0,0.014814814814814815,0.0025510204081632647,0.0,0.0002896451846488052,0.0,0.0025380710659898475,0.010638297872340424,0.16666666666666666,0.024346257889990983,0.0,0.0,0.0,0.005076142131979695,0.0010672358591248669,0.0,0.0,0.0007237984944991313,0.0,0.0,0.0012755102040816323,0.0,0.014905149051490516,0
0.0,1.0,1.0,0.0,0.0,0.0,0.030568918267251617,0.0,0.0,0.012987012987012988,0.02752546105147261,0.01762114537444934,0.02179226069246436,0.0,0.014814814814814815,0.0,0.0032017075773746,0.002172338884866039,0.0,0.01015228426395939,0.02127659574468085,0.5,0.007213706041478809,0.0,0.0,0.0,0.01015228426395939,0.0042689434364994675,0.0,0.0,0.002605674580196873,0.0,0.0076142131979695426,0.0012755102040816323,0.0,0.021680216802168018,0
0.0,1.0,1.0,0.6,0.0,0.0,0.030568918267251617,0.023427048192771083,0.0,0.0,0.02752546105147261,0.0,0.02179226069246436,0.0,0.03209877037037037,0.0025510204081632647,0.0128068303094984,0.006806661839246921,0.0,0.015228426395939085,0.031914893617021274,0.33333333333333337,0.004508566275924256,0.02307692307692308,0.0,0.0,0.015228426395939085,0.013874066168623269,0.0,0.01935483870967742,0.007237984944991314,0.0,0.012690355329949237,0.0,0.0,0.02032520325203252,0
0.0,1.0,1.0,0.723214,0.0,0.3205128205128205,0.030568918267251617,0.20703504016064256,0.043478260869565216,0.3246753246753247,0.02752546105147261,0.2246696035242291,0.02179226069246436,0.015503875968992246,0.16756066666666666,0.06887755102040816,0.3489861259338314,0.19811730629978275,0.015544041450777204,0.07360406091370557,0.12234042553191488,0.0,0.0775473399458972,0.030769230769230767,0.013157894736842105,0.31927710843373497,0.07360406091370557,0.35005336179295626,0.0,0.025806451612903226,0.19846554719166185,0.0,0.07106598984771574,0.03443877551020408,0.0,0.0013550135501355016,0
0.0,1.0,1.0,0.4814810000000001,0.0,0.10256410256410256,0.030568918267251617,0.07429718875502009,0.0,0.012987012987012988,0.02752546105147261,0.004405286343612335,0.02179226069246436,0.0,0.06962962962962964,0.022959183673469385,0.04909284951974387,0.03475742215785662,0.0,0.02538071065989848,0.05319148936170213,0.0,0.009918845807033365,0.02307692307692308,0.0,0.2891566265060241,0.02538071065989848,0.050160085378868735,0.0,0.01935483870967742,0.03517660683265779,0.0,0.022842639593908632,0.03571428571428571,0.0,0.0013550135501355016,0
0.0,0.8333335,1.0,1.0,1.0,0.0,0.030568918267251617,0.0,0.0,0.012987012987012988,0.02752546105147261,0.004405286343612335,0.02179226069246436,0.0,0.014814814814814815,0.0,0.0010672358591248669,0.0015930485155684286,0.0,0.005076142131979695,0.010638297872340424,0.16666666666666666,0.001803426510369702,0.007692307692307694,0.0,0.0,0.005076142131979695,0.0021344717182497333,0.0,0.0064516129032258064,0.002026635784597568,0.0,0.0025380710659898475,0.0012755102040816323,0.0,0.0013550135501355016,0
0.0,0.6,1.0,1.0,0.0,0.0,0.01940697004269533,0.0,0.043478260869565216,0.012987012987012988,0.012661712083677402,0.004405286343612335,0.009368635437881877,0.0,0.014814814814814815,0.0,0.0010672358591248669,0.010572049239681393,0.0,0.005076142131979695,0.010638297872340424,0.16666666666666666,0.001803426510369702,0.061538461538461535,0.0,0.0,0.005076142131979695,0.0021344717182497333,0.0,0.05161290322580645,0.011001737116386795,0.0,0.0025380710659898475,0.0025510204081632647,0.0,0.0013550135501355016,0
0.0,1.0,0.0,0.0,0.0,0.0,4.7047200103503854e-05,0.0,0.0,0.0,0.0013762730525736307,0.0,0.0006109979633401224,0.0,0.014814814814814815,0.005102040816326529,0.0010672358591248669,0.0017378711078928314,0.0,0.005076142131979695,0.015957446808510637,0.16666666666666666,0.018034265103697024,0.0,0.0,0.0,0.0076142131979695426,0.0021344717182497333,0.0,0.0,0.002171395483497394,0.0,0.0025380710659898475,0.005102040816326529,0.0,0.016260162601626015,0
0.0,1.0,0.0,0.0,0.0,0.0,4.7047200103503854e-05,0.006693433734939761,0.0,0.025974025974025976,0.0013762730525736307,0.00881057268722467,0.0006109979633401224,0.0,0.019753081481481485,0.007653061224489796,0.0032017075773746,0.003765387400434467,0.0,0.0076142131979695426,0.015957446808510637,0.16666666666666666,0.012623985572587915,0.0,0.0,0.0,0.0076142131979695426,0.0042689434364994675,0.0,0.0,0.004198031268094962,0.0,0.005076142131979695,0.006377551020408162,0.0,0.010840108401084009,0
0.4382022471910112,0.5125,0.08717899999999999,0.971795,0.0,0.0,0.014737535432422578,0.0,0.0,0.03896103896103896,0.007431874483897607,0.013215859030837006,0.027698574338085542,0.0,0.014814814814814815,0.0025510204081632647,0.0416221985058698,0.04735698769007965,0.0,0.0025380710659898475,0.2180851063829787,0.0,0.05139765554553652,0.14615384615384616,0.2631578947368421,0.045180722891566265,0.10406091370558376,0.0010672358591248669,0.0,0.12903225806451613,0.04777070063694267,0.0,0.09898477157360408,0.011479591836734693,0.0,0.0013550135501355016,1
0.20224719101123595,0.64,0.243333,0.898148,0.0,0.0,0.014737535432422578,0.0,0.0,0.05194805194805195,0.007431874483897607,0.013215859030837006,0.027698574338085542,0.0,0.014814814814814815,0.017857142857142856,0.0256136606189968,0.028385228095582905,0.0,0.017766497461928932,0.13829787234042554,0.16666666666666666,0.0351668169522092,0.06923076923076922,0.11842105263157895,0.015060240963855422,0.06598984771573603,0.007470651013874067,0.0,0.05806451612903226,0.005356108859293572,0.0,0.06091370558375634,0.008928571428571428,0.0,0.014905149051490516,1
0.0,1.0,1.0,0.0,0.0,0.01282051282051282,0.006810082214982182,0.046854076305220885,0.0,0.025974025974025976,0.007707129094412331,0.013215859030837006,0.006517311608961304,0.002583979328165375,0.049382711111111116,0.005102040816326529,0.0096051227321238,0.01230992034757422,0.0025906735751295338,0.0076142131979695426,0.010638297872340424,0.6666666666666666,0.004508566275924256,0.0,0.0,0.0030120481927710845,0.0076142131979695426,0.010672358591248666,0.0,0.0,0.012738853503184712,0.0,0.005076142131979695,0.0025510204081632647,0.0,0.0989159891598916,0
0.06741573033707865,0.9,0.26108400000000004,0.937304,0.0,0.0,0.006810082214982182,0.01673359437751004,0.0,0.012987012987012988,0.007707129094412331,0.004405286343612335,0.006517311608961304,0.0,0.025925925925925932,0.0586734693877551,0.0576307363927428,0.07458363504706735,0.0,0.06091370558375634,0.1595744680851064,0.0,0.027051397655545536,0.04615384615384616,0.0,0.0,0.07614213197969542,0.0448239060832444,0.0,0.07096774193548387,0.05645628257093225,0.0,0.07360406091370557,0.0012755102040816323,0.0,0.0013550135501355016,0
0.0,1.0,1.0,0.0,0.0,0.0,0.006810082214982182,0.0,0.0,0.012987012987012988,0.007707129094412331,0.004405286343612335,0.006517311608961304,0.0,0.014814814814814815,0.0,0.0,0.001448225923244026,0.0,0.0025380710659898475,0.0053191489361702135,0.5,0.0009017132551848512,0.0,0.0,0.0,0.0025380710659898475,0.0010672358591248669,0.0,0.0,0.0018818760856977414,0.0,0.0,0.0012755102040816323,0.0,0.1029810298102981,0
0.10112359550561796,0.8548385000000001,0.49359,0.949275,0.0,0.08974358974358974,0.09318874160501524,0.07690335341365462,0.06521739130434782,0.14285714285714288,0.07624552711257912,0.13215859030837004,0.06517311608961303,0.00516795865633075,0.08304093333333333,0.09693877551020408,0.2411953041622199,0.19391745112237507,0.0,0.0964467005076142,0.2180851063829787,0.0,0.06853020739404868,0.18461538461538465,0.17105263157894735,0.05722891566265061,0.10406091370558376,0.2273212379935966,0.1097560975609756,0.3096774193548387,0.1829762594093804,0.0,0.116751269035533,0.012755102040816323,0.2222222222222222,0.0013550135501355016,0
0.10112359550561796,0.6976745,0.272895,0.980867,0.0,0.038461538461538464,0.09318874160501524,0.09879518072289156,0.13043478260869565,0.12987012987012989,0.07624552711257912,0.11453744493392072,0.06517311608961303,0.018087855297157625,0.09250225185185183,0.10459183673469387,0.3148345784418357,0.5209268645908761,0.012953367875647671,0.10406091370558376,0.2180851063829787,0.0,0.07123534715960324,0.3153846153846154,0.1973684210526316,0.0,0.11675126903553297,0.2732123799359659,0.25609756097560976,0.6193548387096774,0.4929067747539085,0.0,0.12436548223350255,0.006377551020408162,0.2222222222222222,0.0013550135501355016,0
0.0,1.0,0.269231,0.882353,0.0,0.0641025641025641,0.09318874160501524,0.2989736746987952,0.0,0.1168831168831169,0.07624552711257912,0.15859030837004404,0.06517311608961303,0.0,0.23539094814814815,0.04591836734693877,0.304162219850587,0.15843591600289644,0.0,0.045685279187817264,0.10106382978723404,0.0,0.05410279531109107,0.0,0.02631578947368421,0.18373493975903613,0.04822335025380711,0.3052294557097119,0.14634146341463414,0.012903225806451613,0.15880138969310942,0.0,0.043147208121827416,0.011479591836734693,0.0,0.0013550135501355016,0
0.07865168539325842,0.65,0.361111,0.8,1.0,0.0,0.09318874160501524,0.0,0.0,0.0,0.07624552711257912,0.0,0.06517311608961303,0.0,0.014814814814814815,0.005102040816326529,0.010672358591248666,0.015785662563359882,0.0,0.01015228426395939,0.058510638297872335,0.0,0.009017132551848512,0.04615384615384616,0.0,0.0,0.02791878172588832,0.0042689434364994675,0.0,0.03870967741935484,0.009264620729588882,0.0,0.025380710659898473,0.0,0.0,0.0013550135501355016,1
0.0,1.0,0.0,0.0,0.0,0.02564102564102564,0.011208995424659793,0.02008032128514056,0.21739130434782608,0.12987012987012989,0.02917698871456097,0.048458149779735685,0.022199592668024442,0.0103359173126615,0.02962962962962963,0.010204081632653059,0.007470651013874067,0.0279507603186097,0.010362694300518135,0.01015228426395939,0.0,0.0,0.012623985572587915,0.0,0.0,0.0,0.01015228426395939,0.008537886872998933,0.0,0.0,0.02837290098436595,0.0,0.0076142131979695426,0.0,0.0,0.0013550135501355016,0
0.0,1.0,1.0,0.5,1.0,0.0,0.011208995424659793,0.0,0.0,0.012987012987012988,0.02917698871456097,0.00881057268722467,0.022199592668024442,0.0,0.014814814814814815,0.0025510204081632647,0.0010672358591248669,0.00333091962346126,0.0,0.005076142131979695,0.010638297872340424,0.0,0.002705139765554553,0.02307692307692308,0.0,0.0,0.005076142131979695,0.0021344717182497333,0.0,0.01935483870967742,0.003763752171395483,0.0,0.0025380710659898475,0.0025510204081632647,0.0,0.0013550135501355016,0
0.0449438202247191,0.818182,0.418182,0.8,0.0,0.0,0.011208995424659793,0.0,0.0,0.0,0.02917698871456097,0.0,0.022199592668024442,0.0,0.014814814814814815,0.017857142857142856,0.010672358591248666,0.015061549601737868,0.0,0.017766497461928932,0.06382978723404255,0.0,0.009017132551848512,0.030769230769230767,0.0,0.0,0.03045685279187817,0.007470651013874067,0.0,0.025806451612903226,0.00969889982628836,0.0,0.025380710659898473,0.0,0.0,0.0013550135501355016,1
0.0,1.0,0.5,0.6,0.0,0.0,0.007915691417414522,0.030120481927710843,0.021739130434782608,0.05194805194805195,0.009358656757500687,0.01762114537444934,0.006924643584521386,0.0,0.037037037037037035,0.010204081632653059,0.0096051227321238,0.023606082548877617,0.0,0.01015228426395939,0.02127659574468085,0.16666666666666666,0.02975653742110009,0.030769230769230767,0.06578947368421052,0.0,0.01015228426395939,0.010672358591248666,0.024390243902439025,0.03225806451612903,0.024030110017371164,0.0,0.0076142131979695426,0.012755102040816323,0.0,0.02032520325203252,0
0.0,0.0,1.0,0.0,0.0,0.0,0.007915691417414522,0.1004016064257028,0.0,0.012987012987012988,0.009358656757500687,0.004405286343612335,0.006924643584521386,0.0,0.08888888888888889,0.0025510204081632647,0.005336179295624334,0.00448950036205648,0.0,0.0025380710659898475,0.010638297872340424,0.0,0.0009017132551848512,0.0,0.0,0.006024096385542169,0.005076142131979695,0.0064034151547492,0.0,0.0,0.004921829762594094,0.0,0.0,0.003826530612244898,0.0,0.0013550135501355016,0
0.0,1.0,0.714286,0.854167,0.0,0.0,0.007915691417414522,0.03155479919678715,0.0,0.03896103896103896,0.009358656757500687,0.01762114537444934,0.006924643584521386,0.0,0.03809524444444445,0.017857142857142856,0.01814300960512273,0.023750905141202025,0.0,0.017766497461928932,0.03723404255319149,0.16666666666666666,0.031559963931469794,0.007692307692307694,0.10526315789473684,0.0,0.017766497461928932,0.0192102454642476,0.012195121951219513,0.05161290322580645,0.024174869716270992,0.0,0.015228426395939085,0.012755102040816323,0.0,0.02032520325203252,0
0.10112359550561796,0.0,0.383503,0.953717,0.0,0.1282051282051282,0.026099434257418758,0.0576910843373494,0.15217391304347827,0.06493506493506494,0.02780071566198734,0.048458149779735685,0.022606924643584526,0.002583979328165375,0.0639231851851852,0.12755102040816327,0.25933831376734257,0.289934829833454,0.0025906735751295338,0.13705583756345174,0.30851063829787234,0.16666666666666666,0.06853020739404868,0.1076923076923077,0.05263157894736842,0.009036144578313254,0.13959390862944165,0.24866595517609394,0.23170731707317074,0.14838709677419354,0.27649102489866817,0.6666666666666666,0.15736040609137053,0.003826530612244898,0.0,0.0,0
0.07865168539325842,0.78125,0.2,0.866667,0.0,0.0,0.007280554216017219,0.0,0.0,0.0,0.008808147536471236,0.0,0.010386965376782076,0.0,0.014814814814814815,0.020408163265306117,0.016008537886873002,0.024909485879797244,0.0,0.022842639593908632,0.0851063829787234,0.0,0.013525698827772768,0.05384615384615385,0.09210526315789473,0.0,0.04060913705583756,0.0096051227321238,0.0,0.045161290322580636,0.01519976838448176,0.0,0.03807106598984771,0.005102040816326529,0.0,0.0013550135501355016,1
0.0,0.5,1.0,0.0,0.0,0.01282051282051282,0.005516284212135825,0.0,0.0,0.0,0.00853289292595651,0.0,0.008757637474541752,0.0,0.014814814814814815,0.0,0.0,0.00506879073135409,0.0,0.0025380710659898475,0.0053191489361702135,0.0,0.0,0.0,0.0,0.0,0.0025380710659898475,0.0010672358591248669,0.0,0.03870967741935484,0.005500868558193399,0.0,0.0,0.0,0.0,0.0013550135501355016,0
0.0,1.0,0.622222,0.3,0.0,0.0,0.0018466026040625254,0.010952911646586346,0.021739130434782608,0.012987012987012988,0.004404073768235618,0.004405286343612335,0.0028513238289205704,0.0,0.02289562962962963,0.02551020408163265,0.01707577374599787,0.02070963070238957,0.0,0.02791878172588832,0.010638297872340424,0.0,0.009918845807033365,0.007692307692307694,0.013157894736842105,0.0,0.005076142131979695,0.01814300960512273,0.0,0.0064516129032258064,0.02113491603937464,0.0,0.025380710659898473,0.0,0.0,0.0013550135501355016,0
0.0,1.0,1.0,0.0,0.0,0.01282051282051282,0.0018466026040625254,0.12048192771084335,0.0,0.0,0.004404073768235618,0.0,0.0028513238289205704,0.0,0.10370370370370373,0.0025510204081632647,0.0064034151547492,0.005648081100651701,0.0,0.0025380710659898475,0.010638297872340424,0.0,0.0,0.0,0.0,0.0,0.005076142131979695,0.007470651013874067,0.0,0.0,0.006079907353792703,0.0,0.0,0.0,0.0,0.0013550135501355016,0
0.0,0.0,0.0,1.0,0.0,0.0,0.0018466026040625254,0.035140562248995984,0.0,0.025974025974025976,0.004404073768235618,0.01762114537444934,0.0028513238289205704,0.0,0.04074074074074074,0.007653061224489796,0.010672358591248666,0.006951484431571325,0.0,0.01015228426395939,0.015957446808510637,0.16666666666666666,0.006311992786293959,0.030769230769230767,0.0,0.0,0.0025380710659898475,0.011739594450373531,0.0,0.025806451612903226,0.007382744643891141,0.3333333333333333,0.0076142131979695426,0.006377551020408162,0.0,0.0,0
